"location","date","new_cases"
"United Kingdom",2021-04-28,2166
"United Kingdom",2021-04-29,2445
"United Kingdom",2021-04-30,2381
"United Kingdom",2021-05-01,1907
"United Kingdom",2021-05-02,1671
"United Kingdom",2021-05-03,1649
"United Kingdom",2021-05-04,1946
"United Kingdom",2021-05-05,2144
"United Kingdom",2021-05-06,2613
"United Kingdom",2021-05-07,2490
"United Kingdom",2021-05-08,2047
"United Kingdom",2021-05-09,1771
"United Kingdom",2021-05-10,2357
"United Kingdom",2021-05-11,2474
"United Kingdom",2021-05-12,2285
"United Kingdom",2021-05-13,2656
"United Kingdom",2021-05-14,2193
"United Kingdom",2021-05-15,2027
"United Kingdom",2021-05-16,1927
"United Kingdom",2021-05-17,1979
"United Kingdom",2021-05-18,NA
"United Kingdom",2021-05-19,2135
"United Kingdom",2021-05-20,2694
"United Kingdom",2021-05-21,2703
"United Kingdom",2021-05-22,2523
"United Kingdom",2021-05-23,2094
"United Kingdom",2021-05-24,2364
"United Kingdom",2021-05-25,2411
"United Kingdom",2021-05-26,2987
"United Kingdom",2021-05-27,3380
"United Kingdom",2021-05-28,4028
"United Kingdom",2021-05-29,3240
"United Kingdom",2021-05-30,3111
"United Kingdom",2021-05-31,3284
"United Kingdom",2021-06-01,3099
"United Kingdom",2021-06-02,4261
"United Kingdom",2021-06-03,5179
"United Kingdom",2021-06-04,6140
"United Kingdom",2021-06-05,5651
"United Kingdom",2021-06-06,5224
"United Kingdom",2021-06-07,5587
"United Kingdom",2021-06-08,5972
"United Kingdom",2021-06-09,7316
"United Kingdom",2021-06-10,7236
"United Kingdom",2021-06-11,7966
"United Kingdom",2021-06-12,7556
"United Kingdom",2021-06-13,7321
"United Kingdom",2021-06-14,7617
"United Kingdom",2021-06-15,7588
"United Kingdom",2021-06-16,8816
"United Kingdom",2021-06-17,10810
"United Kingdom",2021-06-18,10274
"United Kingdom",2021-06-19,10077
"United Kingdom",2021-06-20,9074
"United Kingdom",2021-06-21,10474
"United Kingdom",2021-06-22,11484
"United Kingdom",2021-06-23,15893
"United Kingdom",2021-06-24,16721
"United Kingdom",2021-06-25,15321
"United Kingdom",2021-06-26,17974
"United Kingdom",2021-06-27,14649
"United Kingdom",2021-06-28,22668
"United Kingdom",2021-06-29,20241
"United Kingdom",2021-06-30,25645
"United Kingdom",2021-07-01,27609
"United Kingdom",2021-07-02,26776
"United Kingdom",2021-07-03,24516
"United Kingdom",2021-07-04,23901
"United Kingdom",2021-07-05,27146
"United Kingdom",2021-07-06,28421
"United Kingdom",2021-07-07,32123
"United Kingdom",2021-07-08,32087
"United Kingdom",2021-07-09,35342
"United Kingdom",2021-07-10,31973
"United Kingdom",2021-07-11,31512
"United Kingdom",2021-07-12,34135
"United Kingdom",2021-07-13,36343
"United Kingdom",2021-07-14,41980
"United Kingdom",2021-07-15,48097
"United Kingdom",2021-07-16,51556
"United Kingdom",2021-07-17,54184
"United Kingdom",2021-07-18,48030
"United Kingdom",2021-07-19,39731
"United Kingdom",2021-07-20,46368
"United Kingdom",2021-07-21,43711
"United Kingdom",2021-07-22,39551
"United Kingdom",2021-07-23,35886
"United Kingdom",2021-07-24,31471
"United Kingdom",2021-07-25,28800
"United Kingdom",2021-07-26,24503
"United Kingdom",2021-07-27,23330
"United Kingdom",2021-07-28,25532
"United Kingdom",2021-07-29,30745
"United Kingdom",2021-07-30,29303
"United Kingdom",2021-07-31,25833
"United Kingdom",2021-08-01,24198
"United Kingdom",2021-08-02,21762
"United Kingdom",2021-08-03,21521
"United Kingdom",2021-08-04,28993
"United Kingdom",2021-08-05,29894
"United Kingdom",2021-08-06,31482
"United Kingdom",2021-08-07,28268
"United Kingdom",2021-08-08,27141
"United Kingdom",2021-08-09,24921
"United Kingdom",2021-08-10,23314
"United Kingdom",2021-08-11,29304
"United Kingdom",2021-08-12,32750
"United Kingdom",2021-08-13,32404
"United Kingdom",2021-08-14,29206
"United Kingdom",2021-08-15,26472
"United Kingdom",2021-08-16,28223
"United Kingdom",2021-08-17,26659
"United Kingdom",2021-08-18,33700
"United Kingdom",2021-08-19,36329
"United Kingdom",2021-08-20,37024
"United Kingdom",2021-08-21,31833
"United Kingdom",2021-08-22,32011
"United Kingdom",2021-08-23,31720
"United Kingdom",2021-08-24,30667
"United Kingdom",2021-08-25,35581
"United Kingdom",2021-08-26,38002
"United Kingdom",2021-08-27,37724
"United Kingdom",2021-08-28,32134
"United Kingdom",2021-08-29,32963
"United Kingdom",2021-08-30,26264
"United Kingdom",2021-08-31,31955
"United Kingdom",2021-09-01,35529
"United Kingdom",2021-09-02,37871
"United Kingdom",2021-09-03,42109
"United Kingdom",2021-09-04,36690
"United Kingdom",2021-09-05,36557
"United Kingdom",2021-09-06,40840
"United Kingdom",2021-09-07,37231
"United Kingdom",2021-09-08,38530
"United Kingdom",2021-09-09,37511
"United Kingdom",2021-09-10,36774
"United Kingdom",2021-09-11,28900
"United Kingdom",2021-09-12,28652
"United Kingdom",2021-09-13,30320
"United Kingdom",2021-09-14,26277
"United Kingdom",2021-09-15,29912
"United Kingdom",2021-09-16,26349
"United Kingdom",2021-09-17,32324
"United Kingdom",2021-09-18,29481
"United Kingdom",2021-09-19,29026
"United Kingdom",2021-09-20,35729
"United Kingdom",2021-09-21,31114
"United Kingdom",2021-09-22,33592
"United Kingdom",2021-09-23,35792
"United Kingdom",2021-09-24,35654
"United Kingdom",2021-09-25,29783
"United Kingdom",2021-09-26,33024
"United Kingdom",2021-09-27,37506
"United Kingdom",2021-09-28,34553
"United Kingdom",2021-09-29,35089
"United Kingdom",2021-09-30,35770
"United Kingdom",2021-10-01,34626
"United Kingdom",2021-10-02,29415
"United Kingdom",2021-10-03,29681
"United Kingdom",2021-10-04,34271
"United Kingdom",2021-10-05,33073
"United Kingdom",2021-10-06,38713
"United Kingdom",2021-10-07,39757
"United Kingdom",2021-10-08,34936
"United Kingdom",2021-10-09,39451
"United Kingdom",2021-10-10,33631
"United Kingdom",2021-10-11,39499
"United Kingdom",2021-10-12,37710
"United Kingdom",2021-10-13,41502
"United Kingdom",2021-10-14,44619
"United Kingdom",2021-10-15,44264
"United Kingdom",2021-10-16,42871
"United Kingdom",2021-10-17,44750
"United Kingdom",2021-10-18,48750
"United Kingdom",2021-10-19,43377
"United Kingdom",2021-10-20,48611
"United Kingdom",2021-10-21,51539
"United Kingdom",2021-10-22,48803
"United Kingdom",2021-10-23,45044
"United Kingdom",2021-10-24,38789
"United Kingdom",2021-10-25,36165
"United Kingdom",2021-10-26,43531
"United Kingdom",2021-10-27,43980
"United Kingdom",2021-10-28,39074
"United Kingdom",2021-10-29,43159
"United Kingdom",2021-10-30,40806
"United Kingdom",2021-10-31,37753
"United Kingdom",2021-11-01,39755
"United Kingdom",2021-11-02,33640
"United Kingdom",2021-11-03,40875
"United Kingdom",2021-11-04,36641
"United Kingdom",2021-11-05,33792
"United Kingdom",2021-11-06,30266
"United Kingdom",2021-11-07,29935
"United Kingdom",2021-11-08,32084
"United Kingdom",2021-11-09,32878
"United Kingdom",2021-11-10,39461
"United Kingdom",2021-11-11,42524
"United Kingdom",2021-11-12,39058
"United Kingdom",2021-11-13,37855
"United Kingdom",2021-11-14,36326
"United Kingdom",2021-11-15,39393
"United Kingdom",2021-11-16,36961
"United Kingdom",2021-11-17,38036
"United Kingdom",2021-11-18,47034
"United Kingdom",2021-11-19,44366
"United Kingdom",2021-11-20,40053
"United Kingdom",2021-11-21,39703
"United Kingdom",2021-11-22,44591
"United Kingdom",2021-11-23,42677
"United Kingdom",2021-11-24,42788
"United Kingdom",2021-11-25,46835
"United Kingdom",2021-11-26,49641
"United Kingdom",2021-11-27,39774
"United Kingdom",2021-11-28,36676
"United Kingdom",2021-11-29,42324
"United Kingdom",2021-11-30,39920
"United Kingdom",2021-12-01,47536
"United Kingdom",2021-12-02,53286
"United Kingdom",2021-12-03,50833
"United Kingdom",2021-12-04,41701
"United Kingdom",2021-12-05,43552
"United Kingdom",2021-12-06,51022
"United Kingdom",2021-12-07,45233
"United Kingdom",2021-12-08,50861
"United Kingdom",2021-12-09,50220
"United Kingdom",2021-12-10,58428
"United Kingdom",2021-12-11,52446
"United Kingdom",2021-12-12,48268
"United Kingdom",2021-12-13,54111
"United Kingdom",2021-12-14,59239
"United Kingdom",2021-12-15,77915
"United Kingdom",2021-12-16,87766
"United Kingdom",2021-12-17,92742
"United Kingdom",2021-12-18,89281
"United Kingdom",2021-12-19,82183
"United Kingdom",2021-12-20,91922
"United Kingdom",2021-12-21,89249
"United Kingdom",2021-12-22,105604
"United Kingdom",2021-12-23,122743
"United Kingdom",2021-12-24,121736
"United Kingdom",2021-12-25,122261
"United Kingdom",2021-12-26,119366
"United Kingdom",2021-12-27,107771
"United Kingdom",2021-12-28,138146
"United Kingdom",2021-12-29,182912
"United Kingdom",2021-12-30,189062
"United Kingdom",2021-12-31,190643
"United Kingdom",2022-01-01,163277
"United Kingdom",2022-01-02,135514
"United Kingdom",2022-01-03,188077
"United Kingdom",2022-01-04,219290
"United Kingdom",2022-01-05,194494
"United Kingdom",2022-01-06,180516
"United Kingdom",2022-01-07,179044
"United Kingdom",2022-01-08,141355
"United Kingdom",2022-01-09,141965
"United Kingdom",2022-01-10,142701
"United Kingdom",2022-01-11,115834
"United Kingdom",2022-01-12,130089
"United Kingdom",2022-01-13,106095
"United Kingdom",2022-01-14,99009
"United Kingdom",2022-01-15,81102
"United Kingdom",2022-01-16,70507
"United Kingdom",2022-01-17,88430
"United Kingdom",2022-01-18,94158
"United Kingdom",2022-01-19,107839
"United Kingdom",2022-01-20,106902
"United Kingdom",2022-01-21,96125
"United Kingdom",2022-01-22,75735
"United Kingdom",2022-01-23,75128
"United Kingdom",2022-01-24,94636
"United Kingdom",2022-01-25,94357
"United Kingdom",2022-01-26,102094
"United Kingdom",2022-01-27,96619
"United Kingdom",2022-01-28,88934
"United Kingdom",2022-01-29,72557
"United Kingdom",2022-01-30,62820
"United Kingdom",2022-01-31,NA
"United Kingdom",2022-02-01,112819
"United Kingdom",2022-02-02,87334
"United Kingdom",2022-02-03,93138
"United Kingdom",2022-02-04,82490
"United Kingdom",2022-02-05,60487
"United Kingdom",2022-02-06,53622
"United Kingdom",2022-02-07,63627
"United Kingdom",2022-02-08,66508
"United Kingdom",2022-02-09,67783
"United Kingdom",2022-02-10,162466
"United Kingdom",2022-02-11,58691
"United Kingdom",2022-02-12,45872
"United Kingdom",2022-02-13,41183
"United Kingdom",2022-02-14,41399
"United Kingdom",2022-02-15,46184
"United Kingdom",2022-02-16,54091
"United Kingdom",2022-02-17,51725
"United Kingdom",2022-02-18,47481
"United Kingdom",2022-02-19,39218
"United Kingdom",2022-02-20,31010
"United Kingdom",2022-02-21,38524
"United Kingdom",2022-02-22,41353
"United Kingdom",2022-02-23,39838
"United Kingdom",2022-02-24,38668
"United Kingdom",2022-02-25,31885
"United Kingdom",2022-02-26,0
"United Kingdom",2022-02-27,0
"United Kingdom",2022-02-28,82113
"United Kingdom",2022-03-01,99485
"United Kingdom",2022-03-02,45036
"United Kingdom",2022-03-03,45683
"United Kingdom",2022-03-04,44806
"United Kingdom",2022-03-05,0
"United Kingdom",2022-03-06,0
"United Kingdom",2022-03-07,126436
"United Kingdom",2022-03-08,62407
"United Kingdom",2022-03-09,68378
"United Kingdom",2022-03-10,84401
"United Kingdom",2022-03-11,72858
"United Kingdom",2022-03-12,0
"United Kingdom",2022-03-13,0
"United Kingdom",2022-03-14,170814
"United Kingdom",2022-03-15,120057
"United Kingdom",2022-03-16,93576
"United Kingdom",2022-03-17,90815
"United Kingdom",2022-03-18,92449
"United Kingdom",2022-03-19,0
"United Kingdom",2022-03-20,0
"United Kingdom",2022-03-21,225992
"United Kingdom",2022-03-22,95098
"United Kingdom",2022-03-23,102670
"United Kingdom",2022-03-24,101048
"United Kingdom",2022-03-25,77673
"United Kingdom",2022-03-26,0
"United Kingdom",2022-03-27,0
"United Kingdom",2022-03-28,214679
"United Kingdom",2022-03-29,81280
"United Kingdom",2022-03-30,88648
"United Kingdom",2022-03-31,74664
"United Kingdom",2022-04-01,69689
"United Kingdom",2022-04-02,0
"United Kingdom",2022-04-03,0
"United Kingdom",2022-04-04,142990
"United Kingdom",2022-04-05,51001
"United Kingdom",2022-04-06,51462
"United Kingdom",2022-04-07,47184
"United Kingdom",2022-04-08,41469
"United Kingdom",2022-04-09,0
"United Kingdom",2022-04-10,0
"United Kingdom",2022-04-11,91309
"United Kingdom",2022-04-12,38557
"United Kingdom",2022-04-13,37406
"United Kingdom",2022-04-14,32746
"United States",2020-01-26,3
"United States",2020-01-27,0
"United States",2020-01-28,0
"United States",2020-01-29,1
"United States",2020-01-30,0
"United States",2020-01-31,2
"United States",2020-02-01,0
"United States",2020-02-02,0
"United States",2020-02-03,3
"United States",2020-02-04,0
"United States",2020-02-05,0
"United States",2020-02-06,1
"United States",2020-02-07,0
"United States",2020-02-08,0
"United States",2020-02-09,0
"United States",2020-02-10,0
"United States",2020-02-11,1
"United States",2020-02-12,0
"United States",2020-02-13,1
"United States",2020-02-14,0
"United States",2020-02-15,0
"United States",2020-02-16,0
"United States",2020-02-17,0
"United States",2020-02-18,0
"United States",2020-02-19,0
"United States",2020-02-20,0
"United States",2020-02-21,2
"United States",2020-02-22,0
"United States",2020-02-23,0
"United States",2020-02-24,0
"United States",2020-02-25,0
"United States",2020-02-26,0
"United States",2020-02-27,1
"United States",2020-02-28,0
"United States",2020-02-29,8
"United States",2020-03-01,7
"United States",2020-03-02,23
"United States",2020-03-03,19
"United States",2020-03-04,33
"United States",2020-03-05,77
"United States",2020-03-06,53
"United States",2020-03-07,166
"United States",2020-03-08,116
"United States",2020-03-09,75
"United States",2020-03-10,188
"United States",2020-03-11,365
"United States",2020-03-12,439
"United States",2020-03-13,633
"United States",2020-03-14,759
"United States",2020-03-15,234
"United States",2020-03-16,1467
"United States",2020-03-17,1833
"United States",2020-03-18,2657
"United States",2020-03-19,4494
"United States",2020-03-20,6367
"United States",2020-03-21,5995
"United States",2020-03-22,8919
"United States",2020-03-23,11152
"United States",2020-03-24,10618
"United States",2020-03-25,12127
"United States",2020-03-26,17821
"United States",2020-03-27,18591
"United States",2020-03-28,22164
"United States",2020-03-29,16127
"United States",2020-03-30,22154
"United States",2020-03-31,26381
"United States",2020-04-01,31175
"United States",2020-04-02,32276
"United States",2020-04-03,32401
"United States",2020-04-04,31845
"United States",2020-04-05,29240
"United States",2020-04-06,31782
"United States",2020-04-07,30036
"United States",2020-04-08,31063
"United States",2020-04-09,35610
"United States",2020-04-10,34283
"United States",2020-04-11,28924
"United States",2020-04-12,26308
"United States",2020-04-13,27143
"United States",2020-04-14,28328
"United States",2020-04-15,25897
"United States",2020-04-16,29638
"United States",2020-04-17,33107
"United States",2020-04-18,27329
"United States",2020-04-19,25422
"United States",2020-04-20,30084
"United States",2020-04-21,26075
"United States",2020-04-22,29881
"United States",2020-04-23,31965
"United States",2020-04-24,31965
"United States",2020-04-25,30914
"United States",2020-04-26,25971
"United States",2020-04-27,24650
"United States",2020-04-28,24573
"United States",2020-04-29,26852
"United States",2020-04-30,29702
"United States",2020-05-01,34892
"United States",2020-05-02,26764
"United States",2020-05-03,23733
"United States",2020-05-04,23802
"United States",2020-05-05,24019
"United States",2020-05-06,24482
"United States",2020-05-07,27739
"United States",2020-05-08,27183
"United States",2020-05-09,24454
"United States",2020-05-10,18746
"United States",2020-05-11,19077
"United States",2020-05-12,23382
"United States",2020-05-13,20015
"United States",2020-05-14,25890
"United States",2020-05-15,24851
"United States",2020-05-16,24050
"United States",2020-05-17,18729
"United States",2020-05-18,22308
"United States",2020-05-19,20503
"United States",2020-05-20,22826
"United States",2020-05-21,25152
"United States",2020-05-22,23829
"United States",2020-05-23,20189
"United States",2020-05-24,20174
"United States",2020-05-25,19094
"United States",2020-05-26,18726
"United States",2020-05-27,18763
"United States",2020-05-28,21268
"United States",2020-05-29,25082
"United States",2020-05-30,23080
"United States",2020-05-31,18919
"United States",2020-06-01,17840
"United States",2020-06-02,20090
"United States",2020-06-03,19156
"United States",2020-06-04,27934
"United States",2020-06-05,26440
"United States",2020-06-06,20269
"United States",2020-06-07,17826
"United States",2020-06-08,16899
"United States",2020-06-09,20321
"United States",2020-06-10,21719
"United States",2020-06-11,22278
"United States",2020-06-12,25558
"United States",2020-06-13,24157
"United States",2020-06-14,18901
"United States",2020-06-15,20999
"United States",2020-06-16,24549
"United States",2020-06-17,27050
"United States",2020-06-18,28227
"United States",2020-06-19,31054
"United States",2020-06-20,31826
"United States",2020-06-21,25836
"United States",2020-06-22,29801
"United States",2020-06-23,38729
"United States",2020-06-24,36251
"United States",2020-06-25,39299
"United States",2020-06-26,49047
"United States",2020-06-27,40754
"United States",2020-06-28,42925
"United States",2020-06-29,41296
"United States",2020-06-30,49823
"United States",2020-07-01,49123
"United States",2020-07-02,54943
"United States",2020-07-03,51505
"United States",2020-07-04,45945
"United States",2020-07-05,53728
"United States",2020-07-06,43165
"United States",2020-07-07,57230
"United States",2020-07-08,60306
"United States",2020-07-09,59656
"United States",2020-07-10,68859
"United States",2020-07-11,60439
"United States",2020-07-12,60132
"United States",2020-07-13,59364
"United States",2020-07-14,65662
"United States",2020-07-15,66026
"United States",2020-07-16,70814
"United States",2020-07-17,66472
"United States",2020-07-18,64322
"United States",2020-07-19,58932
"United States",2020-07-20,60663
"United States",2020-07-21,68194
"United States",2020-07-22,67545
"United States",2020-07-23,67886
"United States",2020-07-24,75147
"United States",2020-07-25,64200
"United States",2020-07-26,55839
"United States",2020-07-27,59724
"United States",2020-07-28,64830
"United States",2020-07-29,64128
"United States",2020-07-30,69241
"United States",2020-07-31,64576
"United States",2020-08-01,57578
"United States",2020-08-02,47109
"United States",2020-08-03,41684
"United States",2020-08-04,61657
"United States",2020-08-05,54348
"United States",2020-08-06,60180
"United States",2020-08-07,60587
"United States",2020-08-08,63933
"United States",2020-08-09,54267
"United States",2020-08-10,51617
"United States",2020-08-11,56955
"United States",2020-08-12,55244
"United States",2020-08-13,51656
"United States",2020-08-14,70125
"United States",2020-08-15,52396
"United States",2020-08-16,34662
"United States",2020-08-17,37849
"United States",2020-08-18,44902
"United States",2020-08-19,45884
"United States",2020-08-20,45128
"United States",2020-08-21,47591
"United States",2020-08-22,45673
"United States",2020-08-23,31911
"United States",2020-08-24,33923
"United States",2020-08-25,42673
"United States",2020-08-26,42073
"United States",2020-08-27,50518
"United States",2020-08-28,46470
"United States",2020-08-29,43102
"United States",2020-08-30,34131
"United States",2020-08-31,33362
"United States",2020-09-01,41978
"United States",2020-09-02,39961
"United States",2020-09-03,45141
"United States",2020-09-04,48334
"United States",2020-09-05,43623
"United States",2020-09-06,29119
"United States",2020-09-07,24563
"United States",2020-09-08,26744
"United States",2020-09-09,33638
"United States",2020-09-10,39448
"United States",2020-09-11,44623
"United States",2020-09-12,45583
"United States",2020-09-13,40291
"United States",2020-09-14,32565
"United States",2020-09-15,37178
"United States",2020-09-16,38292
"United States",2020-09-17,45319
"United States",2020-09-18,50185
"United States",2020-09-19,45777
"United States",2020-09-20,41610
"United States",2020-09-21,32043
"United States",2020-09-22,38271
"United States",2020-09-23,41119
"United States",2020-09-24,48883
"United States",2020-09-25,47137
"United States",2020-09-26,43547
"United States",2020-09-27,33779
"United States",2020-09-28,37739
"United States",2020-09-29,42033
"United States",2020-09-30,38632
"United States",2020-10-01,46244
"United States",2020-10-02,53443
"United States",2020-10-03,49280
"United States",2020-10-04,33131
"United States",2020-10-05,37357
"United States",2020-10-06,44545
"United States",2020-10-07,49137
"United States",2020-10-08,57890
"United States",2020-10-09,55079
"United States",2020-10-10,55367
"United States",2020-10-11,46900
"United States",2020-10-12,42080
"United States",2020-10-13,50123
"United States",2020-10-14,58442
"United States",2020-10-15,63537
"United States",2020-10-16,70174
"United States",2020-10-17,54832
"United States",2020-10-18,52170
"United States",2020-10-19,67882
"United States",2020-10-20,61737
"United States",2020-10-21,60706
"United States",2020-10-22,79621
"United States",2020-10-23,81660
"United States",2020-10-24,78376
"United States",2020-10-25,60975
"United States",2020-10-26,64564
"United States",2020-10-27,77223
"United States",2020-10-28,86476
"United States",2020-10-29,91292
"United States",2020-10-30,99849
"United States",2020-10-31,87343
"United States",2020-11-01,77830
"United States",2020-11-02,81808
"United States",2020-11-03,124766
"United States",2020-11-04,100262
"United States",2020-11-05,128081
"United States",2020-11-06,127056
"United States",2020-11-07,127064
"United States",2020-11-08,119674
"United States",2020-11-09,116956
"United States",2020-11-10,136552
"United States",2020-11-11,147683
"United States",2020-11-12,158796
"United States",2020-11-13,179517
"United States",2020-11-14,164050
"United States",2020-11-15,139715
"United States",2020-11-16,153087
"United States",2020-11-17,164647
"United States",2020-11-18,171970
"United States",2020-11-19,192301
"United States",2020-11-20,201666
"United States",2020-11-21,179818
"United States",2020-11-22,146587
"United States",2020-11-23,181511
"United States",2020-11-24,173561
"United States",2020-11-25,180211
"United States",2020-11-26,117249
"United States",2020-11-27,214635
"United States",2020-11-28,168223
"United States",2020-11-29,140345
"United States",2020-11-30,154914
"United States",2020-12-01,197116
"United States",2020-12-02,196161
"United States",2020-12-03,220225
"United States",2020-12-04,235370
"United States",2020-12-05,222008
"United States",2020-12-06,179327
"United States",2020-12-07,195460
"United States",2020-12-08,227055
"United States",2020-12-09,216007
"United States",2020-12-10,236941
"United States",2020-12-11,238905
"United States",2020-12-12,224534
"United States",2020-12-13,191597
"United States",2020-12-14,209831
"United States",2020-12-15,226316
"United States",2020-12-16,234805
"United States",2020-12-17,240247
"United States",2020-12-18,247945
"United States",2020-12-19,205852
"United States",2020-12-20,187195
"United States",2020-12-21,196861
"United States",2020-12-22,205932
"United States",2020-12-23,221439
"United States",2020-12-24,212946
"United States",2020-12-25,127176
"United States",2020-12-26,217440
"United States",2020-12-27,135963
"United States",2020-12-28,173304
"United States",2020-12-29,205973
"United States",2020-12-30,218296
"United States",2020-12-31,315088
"United States",2021-01-01,178904
"United States",2021-01-02,272282
"United States",2021-01-03,203399
"United States",2021-01-04,185507
"United States",2021-01-05,232865
"United States",2021-01-06,259765
"United States",2021-01-07,286245
"United States",2021-01-08,304070
"United States",2021-01-09,264741
"United States",2021-01-10,210843
"United States",2021-01-11,203963
"United States",2021-01-12,221811
"United States",2021-01-13,229334
"United States",2021-01-14,235576
"United States",2021-01-15,244994
"United States",2021-01-16,217687
"United States",2021-01-17,176555
"United States",2021-01-18,140829
"United States",2021-01-19,156901
"United States",2021-01-20,187388
"United States",2021-01-21,192552
"United States",2021-01-22,191775
"United States",2021-01-23,178176
"United States",2021-01-24,140145
"United States",2021-01-25,129600
"United States",2021-01-26,151009
"United States",2021-01-27,155456
"United States",2021-01-28,166764
"United States",2021-01-29,163743
"United States",2021-01-30,150940
"United States",2021-01-31,112859
"United States",2021-02-01,125315
"United States",2021-02-02,117030
"United States",2021-02-03,124372
"United States",2021-02-04,125031
"United States",2021-02-05,131111
"United States",2021-02-06,116860
"United States",2021-02-07,89429
"United States",2021-02-08,82800
"United States",2021-02-09,95381
"United States",2021-02-10,95283
"United States",2021-02-11,106772
"United States",2021-02-12,100582
"United States",2021-02-13,90758
"United States",2021-02-14,68308
"United States",2021-02-15,55449
"United States",2021-02-16,59222
"United States",2021-02-17,68845
"United States",2021-02-18,72580
"United States",2021-02-19,75158
"United States",2021-02-20,73783
"United States",2021-02-21,55265
"United States",2021-02-22,55484
"United States",2021-02-23,73860
"United States",2021-02-24,75025
"United States",2021-02-25,77279
"United States",2021-02-26,75420
"United States",2021-02-27,71290
"United States",2021-02-28,51764
"United States",2021-03-01,50440
"United States",2021-03-02,58417
"United States",2021-03-03,67051
"United States",2021-03-04,68944
"United States",2021-03-05,67879
"United States",2021-03-06,61031
"United States",2021-03-07,41611
"United States",2021-03-08,44092
"United States",2021-03-09,55503
"United States",2021-03-10,57772
"United States",2021-03-11,61792
"United States",2021-03-12,62605
"United States",2021-03-13,56820
"United States",2021-03-14,39275
"United States",2021-03-15,51034
"United States",2021-03-16,54067
"United States",2021-03-17,59275
"United States",2021-03-18,62390
"United States",2021-03-19,61632
"United States",2021-03-20,58867
"United States",2021-03-21,35378
"United States",2021-03-22,47424
"United States",2021-03-23,52858
"United States",2021-03-24,87757
"United States",2021-03-25,67627
"United States",2021-03-26,76371
"United States",2021-03-27,64055
"United States",2021-03-28,46320
"United States",2021-03-29,65872
"United States",2021-03-30,61690
"United States",2021-03-31,69531
"United States",2021-04-01,76857
"United States",2021-04-02,74025
"United States",2021-04-03,64880
"United States",2021-04-04,37922
"United States",2021-04-05,67087
"United States",2021-04-06,62826
"United States",2021-04-07,75777
"United States",2021-04-08,80066
"United States",2021-04-09,84753
"United States",2021-04-10,70535
"United States",2021-04-11,47456
"United States",2021-04-12,62183
"United States",2021-04-13,80841
"United States",2021-04-14,75604
"United States",2021-04-15,73982
"United States",2021-04-16,83473
"United States",2021-04-17,55487
"United States",2021-04-18,43829
"United States",2021-04-19,58547
"United States",2021-04-20,62440
"United States",2021-04-21,64347
"United States",2021-04-22,66719
"United States",2021-04-23,62895
"United States",2021-04-24,54972
"United States",2021-04-25,34769
"United States",2021-04-26,42287
"United States",2021-04-27,52282
"United States",2021-04-28,55186
"United States",2021-04-29,58825
"United States",2021-04-30,58103
"United States",2021-05-01,48776
"United States",2021-05-02,30556
"United States",2021-05-03,44622
"United States",2021-05-04,42895
"United States",2021-05-05,46043
"United States",2021-05-06,46179
"United States",2021-05-07,48415
"United States",2021-05-08,35655
"United States",2021-05-09,22870
"United States",2021-05-10,32376
"United States",2021-05-11,35478
"United States",2021-05-12,36151
"United States",2021-05-13,38736
"United States",2021-05-14,42217
"United States",2021-05-15,30758
"United States",2021-05-16,17692
"United States",2021-05-17,25241
"United States",2021-05-18,28916
"United States",2021-05-19,29605
"United States",2021-05-20,30217
"United States",2021-05-21,28825
"United States",2021-05-22,21213
"United States",2021-05-23,13784
"United States",2021-05-24,21872
"United States",2021-05-25,24590
"United States",2021-05-26,24596
"United States",2021-05-27,26842
"United States",2021-05-28,22242
"United States",2021-05-29,13311
"United States",2021-05-30,7354
"United States",2021-05-31,6275
"United States",2021-06-01,20853
"United States",2021-06-02,16713
"United States",2021-06-03,18395
"United States",2021-06-04,17865
"United States",2021-06-05,15604
"United States",2021-06-06,6016
"United States",2021-06-07,14070
"United States",2021-06-08,13039
"United States",2021-06-09,18565
"United States",2021-06-10,14781
"United States",2021-06-11,25151
"United States",2021-06-12,9160
"United States",2021-06-13,5270
"United States",2021-06-14,11786
"United States",2021-06-15,10729
"United States",2021-06-16,11907
"United States",2021-06-17,11763
"United States",2021-06-18,21182
"United States",2021-06-19,9052
"United States",2021-06-20,4921
"United States",2021-06-21,10554
"United States",2021-06-22,10795
"United States",2021-06-23,12665
"United States",2021-06-24,14475
"United States",2021-06-25,24602
"United States",2021-06-26,9370
"United States",2021-06-27,4622
"United States",2021-06-28,13622
"United States",2021-06-29,7475
"United States",2021-06-30,15352
"United States",2021-07-01,15120
"United States",2021-07-02,29756
"United States",2021-07-03,5414
"United States",2021-07-04,4285
"United States",2021-07-05,8902
"United States",2021-07-06,22282
"United States",2021-07-07,20176
"United States",2021-07-08,20863
"United States",2021-07-09,47594
"United States",2021-07-10,10119
"United States",2021-07-11,11747
"United States",2021-07-12,29424
"United States",2021-07-13,26530
"United States",2021-07-14,31126
"United States",2021-07-15,31962
"United States",2021-07-16,78110
"United States",2021-07-17,14102
"United States",2021-07-18,20329
"United States",2021-07-19,48843
"United States",2021-07-20,39727
"United States",2021-07-21,47732
"United States",2021-07-22,56528
"United States",2021-07-23,120802
"United States",2021-07-24,28744
"United States",2021-07-25,27972
"United States",2021-07-26,79373
"United States",2021-07-27,64993
"United States",2021-07-28,73573
"United States",2021-07-29,72558
